Simbolo,Codice Alimento,Nome Alimento ITA,Nome Alimento ENG,Nome Scientifico,Categoria Merceologica,parte edibile,"Energia, Ric con fibra (kcal)","Energia, Ric con fibra (kJ)",Proteine totali,Proteine animali,Proteine vegetali,Lipidi totali,Lipidi animali,Lipidi vegetali,Colesterolo,Carboidrati disponibili (MSE),Amido (MSE),Carboidrati solubili (MSE),Fibra alimentare totale,Alcol,Acqua,Ferro,Calcio,Sodio,Potassio,Fosforo,Zinco,Magnesio,Rame,Selenio,Cloro,Iodio,Manganese,Zolfo,"Vitamina B1, Tiamina","Vitamina B2, Riboflavina",Vitamina C,Niacina,Vitamina B6,Folati totali,Acido pantotenico,Biotina,Vitamina B12,Retinolo equivalenti (RE),Retinolo,ß-carotene equivalenti,Vitamina E (ATE),Vitamina D,Vitamina K,Acidi grassi saturi totali,"Somma degli acidi butirrico (C4:0), caproico (C6:0), caprilico (C8:0) e caprico (C10:0)",Acido laurico (C12:0),Acido miristico (C14:0),Acido palmitico (C16:0),Acido stearico (C18:0),Acido arachidico (C20:0),Acido beenico (C22:0),Acidi grassi monoinsaturi totali,Acido miristoleico (C14:1),Acido palmitoleico (C16:1ω-7),Acido oleico (C18:1ω-9cis),Acidi eicosenoico (C20:1ω-9),Acido erucico (C22:1ω-9),Acidi grassi polinsaturi totali,Acido linoleico (C18:2ω-6),Acido linolenico (C18:3ω-3),Acido arachidonico (C20:4ω-6),Acido eicosapentaenoico (EPA) (C20:5ω-3),Acido docosaesaenoico (DHA) (C22:6ω-3),Altri acidi grassi polinsaturi,Triptofano,Treonina,Isoleucina,Leucina,Lisina,Metionina,Cistina,Fenilalanina,Tirosina,Valina,Arginina,Istidina,Alanina,Acido aspartico,Acido glutammico,Glicina,Prolina,Serina,Glucosio,Fruttosio,Galattosio,Saccarosio (MSE),Maltosio (MSE),Lattosio (MSE)
2,100231_2,AMARI A BASSA GRADAZIONE (tra 23 e 30 %vol),SPIRITS (23-30% vol),,17002,100,261,1096,-2,0,-2,0,0,0,0,"32,8",0,"32,8",0,"19,7","47,5","0,1",5,12,34,7,-2,2,"0,02",-2,20,-2,"0,02",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,3","6,1",0,"20,4",0,0
2,100242_2,PORTO,PORT WINE,,17002,100,157,655,"0,1",0,"0,1",0,0,0,0,12,0,12,0,"15,9","71,1","0,4",4,4,97,12,-2,11,"0,1",-2,8,1,-2,26,-2,"0,01",0,"0,1","0,01",-2,"0,02",1,-2,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"4,6","4,6",0,"2,8",0,0
2,4000_2,APERITIVI (fino a 22 %vol),SPIRITS (<22% vol),,17002,100,186,780,0,0,0,0,0,0,0,17,0,17,0,"17,5","65,5",0,0,0,0,0,-2,8,-2,-2,3,-2,"0,1",57,0,0,0,0,"0,01",-2,"0,06",1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,4","9,5",0,"0,2",0,0
2,4004_2,LIQUORI DA DESSERT (tra 31 e 35 %vol),SPIRITS (31-35%vol),,17002,100,314,1314,-2,0,-2,0,0,0,0,31,0,31,0,"28,2","40,8",-2,-2,6,3,-2,-2,-2,-2,-2,-2,-2,-2,27,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,3","2,9",0,"21,7","3,1",0
2,4005_2,MARSALA ALL'UOVO,MARSALA ALL'UOVO (liqueur prepared with marsala wine and eggs),,17002,100,150,628,0,0,0,-2,-2,0,0,"12,4",0,"12,4",0,"14,8","72,8",0,0,0,0,0,-2,11,"0,1",-2,8,-2,-2,25,0,0,0,0,"0,01",-2,"0,02",1,-2,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,8","4,7",0,"2,9",0,0
2,4006_2,MARSALA TIPICO,MARSALA WINE,,17002,100,205,862,"0,1",0,"0,1",0,0,0,0,28,0,28,0,"14,2","57,7","0,4",4,4,97,12,-2,11,"0,1",-2,8,-2,-2,25,-2,"0,01",0,"0,1","0,01",-2,"0,02",1,-2,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"10,7","10,7",0,"6,5",0,0
2,4007_2,VERMOUTH DOLCE,"VERMOUTH, SWEET",,17002,100,151,631,-2,0,-2,0,0,0,0,"15,9",0,"15,9",0,13,"70,6","0,4",6,28,30,6,-2,4,"0,04",-2,16,-2,-2,26,-2,-2,0,0,-2,-2,"0,04",1,-2,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,1","6,1",0,"3,7",0,0
2,4008_2,VERMOUTH SECCO,"VERMOUTH, DRY",,17002,100,109,453,"0,1",0,"0,1",0,0,0,0,3,0,3,0,"13,9","82,1","0,3",7,11,34,6,-2,6,"0,04",-2,7,-2,-2,25,-2,-2,0,0,"0,01",-2,"0,04",1,-2,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"1,1","1,2",0,"0,7",0,0
2,8058_2,SHERRY,SHERRY,,17002,100,116,482,"0,1",0,"0,1",0,0,0,0,"5,9",0,"5,9",0,"13,3","78,8","0,4",8,27,55,24,-2,5,"0,04",-2,10,-2,"0,01",25,-2,"0,01",0,"0,1","0,02",-2,"0,02",1,-2,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,"2,9",0,0,0,0
2,8059_2,CREMA DI LIQUORE,CREAM LIQUEURS,,17002,100,325,1352,-2,-2,0,"16,1","16,1",0,16,"22,8",-2,"22,8",0,"13,5","44,4","0,1",18,89,19,38,"0,2",2,-2,-2,25,"0,8",-2,"10,8",0,"0,06",0,"0,08","0,02",-2,"0,1","0,56",0,205,190,91,"0,57",-2,"1,3","9,91","1,38","0,444","1,585","4,231","0,367",-3,-3,"4,572",-3,"0,349","3,985",0,0,"0,686","0,45","0,238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,"0,8"
2,4001_2,BIRRA CHIARA SPECIALE (5.3 - 6.0 %vol),"BEER, LIGHT ALE (5.3 - 6.0 %vol)",,17003,100,45,187,"0,2",0,"0,2",0,0,0,0,"3,5",0,"3,5",0,"4,4","91,8",-2,1,10,35,28,-2,7,"0,03",-2,20,1,"0,01",10,-2,"0,03",1,"0,9","0,06",12,"0,03",1,-2,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,5,1,2,4,10,6,6,3,7,8,21,6,20,3,"1,2",-2,0,0,"2,3",0
2,609024_2,BIRRA SCURA SPECIALE (5.3 - 6.0 %vol),"BEER, STOUT (5.3 - 6.0 % vol)",,17003,100,40,167,"0,4",0,"0,4",-2,0,-2,0,"1,5",0,"1,5",-2,"4,7","93,3","0,2",4,6,48,26,-2,8,-2,-2,17,1,-2,12,-2,"0,03",0,"0,8","0,08",6,"0,04",1,-2,-2,0,-2,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,0,0,0,-2,0,0,0,0,0,0,4,7,7,8,9,1,4,8,20,12,12,7,15,16,41,12,40,7,-2,-2,0,0,"1,5",0
2,8056_2,BIRRA CHIARA DOPPIO MALTO (6.2 - 12.0 %vol),"BEER, LIGHT ALE DOUBLE MALT (6.2 - 12.0 % vol)",,17003,100,44,182,"0,3",0,"0,3",-2,0,-2,0,-2,0,-2,-2,"6,1","93,5",-2,5,7,39,19,-2,7,-2,-2,20,1,"0,01",12,-2,"0,04",0,"0,7","0,06",12,"0,03",1,-2,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,6,7,1,3,6,15,9,9,5,11,12,31,9,30,5,-2,0,0,0,0,0
2,8060_2,BIRRA SCURA DOPPIO MALTO (6.4 - 15.0 %vol),"BEER, STOUT DOUBLE MALT (6.4 - 15.0 % vol)",,17003,100,50,208,"0,4",0,"0,4",-2,0,-2,0,"1,5",0,"1,5",-2,"6,1","91,9","0,2",4,6,48,26,-2,8,-2,-2,17,1,"0,01",12,-2,"0,03",0,"0,8","0,08",6,"0,04",1,-2,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,8,9,1,4,8,20,12,12,7,15,16,41,12,40,7,-2,-2,0,0,"1,5",0
2,8062_2,BIRRA ANALCOLICA (0.3 - 0.5 %vol),"BEER, NON-ALCOHOLIC (0.3 - 0.5% vol)",,17003,100,9,36,"0,2",0,"0,2",0,0,0,0,"1,5",0,1,-2,"0,3","97,9",-2,8,12,56,10,-2,12,-2,-2,1,1,"0,01",9,-2,"0,02",0,"0,5","0,03",6,"0,07",-2,-2,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,5,1,2,5,12,7,7,4,8,10,24,7,23,4,"0,5","0,2",0,0,"0,3",0
2,8063_2,BIRRA LEGGERA o LIGHT (2.5 - 3.4 %vol),"BEER, MILD or LIGHT (2.5 - 3.4 %vol)",,17003,100,21,87,"0,2",0,"0,2",-2,0,-2,0,"1,6",0,"1,6",-2,2,"96,1",0,10,11,33,12,-2,8,"0,05",-2,34,1,-2,9,-2,"0,03",0,-2,"0,02",5,"0,1",1,-2,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,5,1,2,5,12,7,7,4,8,10,24,7,23,4,-2,-2,0,0,"1,6",0
2,9053_2,"BIRRA, NS","BEER, unspecified",,17003,100,27,112,"0,3",0,"0,3",-2,0,-2,0,-2,0,-2,-2,"3,7","95,9",-2,5,7,39,19,-2,7,-2,-2,20,1,"0,01",12,-2,"0,04",0,"0,7","0,06",12,"0,03",1,-2,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,6,7,1,3,6,15,9,9,5,11,12,31,9,30,5,-2,0,0,0,0,0
2,10023_2,COGNAC,COGNAC,,17004,100,214,887,-2,0,-2,0,0,0,0,"0,9",0,"0,9",0,"30,1",69,-2,-2,-2,-2,-2,-2,-2,"0,23",-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,3","0,3",0,"0,3",0,0
2,100232_2,AMARI AD ALTA GRADAZIONE (superiori a 35 %vol),SPIRITS (>35% vol),,17004,100,232,962,-2,0,-2,0,0,0,0,"0,5",0,"0,5",0,"32,9","66,6",-2,-2,6,3,-2,-2,-2,-2,-2,4,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,"0,4",-2,0
2,4002_2,BRANDY,BRANDY,,17004,100,224,928,-2,0,-2,0,0,0,0,-2,0,-2,0,32,68,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
2,4003_2,GRAPPA,GRAPPA,,17004,100,235,974,-2,0,-2,0,0,0,0,-2,0,-2,0,"33,6","66,4",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
2,4011_2,WHISKY,WHISKY,,17004,100,238,986,0,0,0,0,0,0,0,0,0,0,0,34,"65,9",-2,0,-2,-2,5,"0,1",0,"0,02",0,-2,-2,"0,01",-2,"0,01",-2,0,"0,05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,609027_2,CHERRY BRANDY,CHERRY BRANDY,,17004,100,262,1099,-2,0,-2,0,0,0,0,"32,8",0,"32,8",0,"19,8","47,4","0,1",5,12,34,7,-2,-2,"0,02",-2,20,-2,"0,02",27,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,3","6,1",0,"20,4",0,0
2,700639_2,VODKA,VODKA,,17004,100,222,919,0,0,0,0,0,0,0,0,0,0,0,"31,7","63,3","0,01",0,1,1,5,0,0,"0,01",0,0,0,0,-2,"0,01","0,01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,712023_2,RHUM,RHUM,,17004,100,222,919,0,0,0,0,0,0,0,0,0,0,0,"31,7","63,3","0,1",0,1,2,5,"0,07",0,"0,05",0,-2,-2,"0,02",-2,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,888014_2,GIN,GIN,,17004,100,240,993,0,0,0,0,0,0,0,"0,1",0,"0,1",0,"34,2","60,7",-2,0,1,2,4,-2,0,"0,02",0,-2,-2,"0,02",-2,"0,01",-2,0,"0,01",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,-2,0,0
2,19002_2,ALCOL PURO (95% vol),ALCOHOL PURE (95% vol),,17005,100,525,2175,0,0,0,0,0,0,0,0,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8057_2,SIDRO,CIDER,,17006,100,42,176,-2,0,-2,0,0,0,0,"4,3",0,"4,3",0,"3,7","91,2","0,5",8,7,72,3,-2,3,"0,04",-2,6,-2,-2,9,-2,-2,0,0,"0,01",2,"0,03",1,-2,-2,0,-2,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0,7",0,"1,2","1,3",0
2,3017_2,"TE', in foglie","TEA, LEAVES",,18001,100,197,813,"19,6",0,"19,6",2,0,2,0,3,-2,3,"44,7",0,"9,3","15,2",430,45,2160,630,3,250,"1,6","5,4",52,11,73,180,"0,14","1,2",-2,"7,5","0,25",4,"1,3",1,0,-2,0,-2,0,0,262,"0,57",0,0,0,"0,29",0,0,0,"0,29",0,0,0,0,0,"1,14","0,29","0,86",0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,"0,4","2,6",0,0,0,0
2,700459_2,"TE', in tazza","TEA, BEVERAGE",,18001,100,0,2,"0,1",0,"0,1",-2,0,-2,0,-2,0,-2,0,0,"99,5",-2,-2,-2,27,2,-2,2,"0,01",-2,1,-2,"0,15",1,-2,"0,02",0,0,-2,3,"0,04",1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0
2,700460_2,"TE' DETEINATO, in foglie","TEA, LEAVES, decaffeinated",,18001,100,197,813,"19,6",0,"19,6",2,0,2,0,3,-2,3,"44,7",0,"9,3","15,2",430,45,2160,630,3,250,"1,6","5,4",52,11,73,180,"0,14","1,2",-2,"7,5","0,25",4,"1,3",1,0,-2,0,-2,0,0,262,"0,57",0,0,0,"0,29",0,0,0,"0,29",0,0,0,0,0,"1,14","0,29","0,86",0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,"0,4","2,6",0,0,0,0
2,9029_2,"TE' DETEINATO, in tazza","TEA, BEVERAGE, decaffeinated",,18001,100,0,2,"0,1",0,"0,1",-2,0,-2,0,-2,0,-2,0,0,"99,5",-2,-2,-2,27,2,-2,2,"0,01",-2,1,-2,"0,15",1,-2,"0,02",0,0,-2,3,"0,04",1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,0,0,0,-2,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0
2,3153_2,"CAFFE' TOSTATO, macinato","COFFEE, roasted, ground",,18002,100,370,1534,"10,4",0,"10,4","15,4",0,"15,4",0,"28,5","28,5",-2,"41,4",0,"4,1","4,1",130,74,2020,160,"0,71",240,"0,82",5,24,"3,3","2,1",110,"0,07","0,2",0,10,-2,22,"0,23",67,0,0,0,0,-2,0,"1,9","5,42",0,0,"0,01","4,25","0,85","0,28","0,06","1,15",0,0,"1,06","0,03","0,05","5,64","5,48","0,16",0,0,0,0,26,121,147,407,82,20,172,223,141,235,45,141,286,407,1730,376,299,107,0,0,0,0,0,0
2,700795_2,"CAFFE' CRUDO, in grani","COFFEE, grains, raw",,18002,100,287,1178,"11,2",0,"11,2","13,1",0,"13,1",0,"6,7",0,"6,7","49,5",0,"10,2",20,160,2,1860,160,"0,71",220,"0,82",4,27,"3,3","2,1",110,"0,21","0,23",0,"2,2","0,14",20,1,67,0,0,0,0,-2,0,10,"4,61",0,0,"0,01","3,62","0,72","0,24","0,05","0,98",0,0,"0,9","0,03","0,04","4,8","4,66","0,14",0,0,0,0,28,130,158,439,88,21,185,241,151,253,49,151,308,439,1864,405,322,116,0,0,0,"6,7",0,0
2,700796_2,"CAFFE' MOKA, in tazza","COFFEE, ""MOKA"", beverage",,18002,100,2,9,"0,12",0,"0,12","0,18",0,"0,18",0,0,0,0,0,0,"97,8","0,13",2,14,115,7,"0,05",80,"0,05",0,3,-2,"0,05","2,6",-2,"0,18",0,"5,207",-2,1,"0,028",3,0,0,0,0,"0,011",0,"0,1","0,092",0,0,0,"0,046",0,0,0,-2,0,0,-2,0,0,"0,092","0,092",0,0,0,0,0,0,1,2,5,1,0,2,3,2,3,1,2,3,5,20,4,4,1,0,0,0,0,0,0
2,700797_2,"CAFFE' DECAFFEINATO, TOSTATO, macinato","COFFEE, DECAFFEINATED, roasted, ground",,18002,100,370,1534,"10,4",0,"10,4","15,4",0,"15,4",0,"28,5","28,5",-2,"41,4",0,"4,1","4,1",130,74,2020,160,"0,71",240,"0,82",5,24,"3,3","2,1",110,"0,07","0,2",0,10,-2,22,"0,23",67,0,0,0,0,-2,0,10,"5,42",0,0,"0,01","4,25","0,85","0,28","0,06","1,15",0,0,"1,06","0,03","0,05","5,64","5,48","0,16",0,0,0,0,26,121,147,407,82,20,172,223,141,235,45,141,286,407,1730,376,299,107,0,0,0,0,0,0
2,700798_2,"CAFFE' DECAFFEINATO, in tazza","COFFEE, DECAFFEINATED, beverage",,18002,100,2,8,"0,1",0,"0,1","0,18",0,"0,18",0,0,0,0,0,0,"97,8","0,13",2,14,115,7,"0,05",80,"0,05",0,3,-2,"0,05","2,6",-2,"0,18",-2,"5,207",-2,1,"0,03",3,0,0,0,0,0,0,"0,1","0,092",0,0,0,"0,046",0,0,0,"0,015",0,0,"0,015",0,0,"0,092","0,092",0,0,0,0,0,0,1,2,5,1,0,2,3,2,3,1,2,3,5,20,4,4,1,0,0,0,0,0,0
2,705153_2,"CAFFE' SOLUBILE, in polvere","COFFEE, INSTANT, powder",,18002,100,98,419,"20,4",0,"20,4",-2,0,-2,0,"4,5","4,5",0,0,0,"3,4","4,6",140,81,3780,310,"1,1",330,"0,62",9,65,-2,"2,1",100,"0,04","0,21",0,"24,8","0,02",11,-2,67,0,0,0,0,-2,0,"1,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,237,288,799,161,38,338,438,276,462,89,276,560,799,3394,737,587,211,0,0,0,0,0,0
2,888001_2,"CAFFE' SOLUBILE, DECAFFEINATO, in polvere","COFFEE, INSTANT, DECAFFEINATED, powder",,18002,100,208,886,"11,6",0,"11,6","0,2",0,"0,2",0,"42,6","42,6",0,0,0,"3,2","3,8",140,23,3501,286,"0,11",311,"0,07","17,3",65,-2,"1,22",110,0,"1,36",0,"28,1",0,0,"0,1",67,0,0,0,0,0,0,"1,9","0,1",0,0,0,"0,08","0,02",0,0,"0,02",0,0,"0,02",0,0,"0,1","0,09","0,01",0,0,0,0,28,136,164,456,92,22,193,250,158,263,50,158,320,456,1937,421,335,121,0,0,0,0,0,0
2,9030_2,"CAFFE' ALL'AMERICANA, in tazza","COFFEE, American type, beverage",,18002,100,0,2,"0,1",0,"0,1",0,0,0,0,0,0,0,0,0,"99,39","0,01",2,2,49,3,"0,02",3,"0,002",0,3,-2,"0,023","2,6","0,014","0,076",0,"0,191",-2,2,"0,254",3,0,0,0,0,"0,011",0,"0,1",-2,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,0,0,0,0,0,0,1,2,5,1,0,2,3,2,3,1,2,3,5,20,4,4,1,0,0,0,0,0,0
2,9031_2,"CAFFE' BAR, in tazza","COFFEE, ""ESPRESSO"", beverage",,18002,100,2,9,"0,12",0,"0,12","0,18",0,"0,18",0,0,0,0,0,0,"97,8","0,13",2,14,115,7,"0,05",80,"0,05",0,3,-2,"0,05","2,6",-2,"0,18",0,"5,207",-2,1,"0,028",3,0,0,0,0,"0,011",0,"0,1","0,092",0,0,0,"0,046",0,0,0,-2,0,0,-2,0,0,"0,092","0,092",0,0,0,0,0,0,1,2,5,1,0,2,3,2,3,1,2,3,5,20,4,4,1,0,0,0,0,0,0
2,9032_2,"CAFFE' SOLUBILE, DECAFFEINATO, in tazza","COFFEE, INSTANT, DECAFFEINATED, beverage",,18002,100,0,0,0,0,0,-2,0,-2,0,-2,-2,0,0,0,"99,2",-2,1,-2,33,3,-2,3,-2,-2,1,-2,"0,02","2,6",0,-2,0,"0,2",0,-2,0,1,0,-2,0,-2,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9033_2,"CAFFE' SOLUBILE, in tazza","COFFEE, INSTANT, beverage",,18002,100,0,0,0,0,0,-2,0,-2,0,-2,-2,0,0,0,"99,2",-2,1,-2,33,3,-2,3,-2,-2,1,-2,"0,02","2,6",0,-2,0,"0,2",0,-2,0,1,0,-2,0,-2,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3000_2,"CACAO AMARO, in polvere","COCOA, unsweetened, powder",,18003,100,411,1700,"20,4",0,"20,4","25,6",0,"25,6",0,"11,5","11,5",-2,"27,7",0,"2,5","14,3",51,81,1500,685,"6,9",520,"3,9",10,180,4,"4,8",250,"0,08","0,3",0,"1,7","0,07",38,"0,25",26,0,7,0,42,"0,68",0,"2,5","12,02",0,0,"0,04","5,5","6,34",0,0,"6,8",0,0,"6,8",0,0,"0,66","0,66",0,0,0,0,0,305,808,791,1239,1023,210,249,979,765,1228,1155,353,941,2030,3070,915,872,881,0,0,0,0,0,0
2,3012_2,"CACAO DOLCE, in polvere, solubile","COCOA, sweetened, powder, soluble",,18003,100,384,1628,"6,4",0,"6,4","5,8",0,"5,8",0,"79,7",-2,"77,7","3,7",0,"2,1","3,5",39,228,495,193,"5,6",132,"3,69",5,107,165,1,65,"0,02","0,06",0,"0,6","0,01",7,"0,3",9,0,1,0,7,"0,41",0,"0,9","3,42",0,0,"0,02","1,57","1,8",0,0,"1,93",0,0,"1,93",0,0,"0,19","0,19",0,0,0,0,0,96,253,248,389,321,66,78,307,240,385,362,111,295,637,963,287,274,276,0,0,0,"77,7",0,0
2,9034_2,"TISANA, in tazza","TEA HERBAL, INFUSION",,18004,100,1,3,0,0,0,-2,0,-2,0,"0,2",0,0,0,0,"99,7","0,1",2,-2,9,-2,-2,1,"0,02",-2,-2,-2,"0,04",1,"0,01",-2,0,0,0,1,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,700010_2,"ORZO SOLUBILE o CAFFE' D'ORZO, in polvere","COFFEE SUBSTITUTE, BARLEY GRAIN, powder",,18005,100,300,1262,6,0,6,"2,5",0,"2,5",0,"55,1","50,5","4,6","23,3",0,8,"4,6",58,83,2443,580,"0,51",244,"0,21","64,1","6,5",-2,"1,1",110,"0,41","0,1",0,"17,7","0,75",52,"1,41",67,0,1,0,5,"0,98",0,"1,6","0,6","0,01",-2,"0,01","0,52","0,03",0,0,"0,37",0,"0,01","0,34",0,0,"1,22","1,13","0,08",0,0,0,"0,01",72,211,254,408,223,91,119,295,205,305,299,123,274,395,1303,275,569,262,"1,2","1,1",0,"1,2","1,1",0
